266.34616581,1439100000,266.34616581,265.25549473,265.25549473,0.02322561,6.18551711,266.32312844
266.22737346,1439107200,266.77503977,266.22737346,266.77503977,0.10960629,29.2090602,266.49072972
266.22737346,1439114400,266.22737346,266.22737346,266.22737346,0,0,266.22737346
266.22737346,1439121600,266.22737346,266.22737346,266.22737346,0,0,266.22737346
266.22737346,1439128800,266.22737346,266.22737346,266.22737346,0,0,266.22737346
266.22737346,1439136000,266.22737346,266.22737346,266.22737346,0,0,266.22737346
269.75811042,1439143200,269.75811042,268.03399743,268.03399743,0.70077574,189.03903718,269.7568229
269.75811042,1439150400,269.75811042,269.75811042,269.75811042,0,0,269.75811042
268.86343705,1439157600,268.86343705,268.86343705,268.86343705,0.07725111,20.76999895,268.86343705
268.86343705,1439164800,268.86343705,268.86343705,268.86343705,0,0,268.86343705
268.86343705,1439172000,268.86343705,268.86343705,268.86343705,0,0,268.86343705
268.86343705,1439179200,268.86343705,268.86343705,268.86343705,0,0,268.86343705
268.86343705,1439186400,268.86343705,268.86343705,268.86343705,0,0,268.86343705
268.86343705,1439193600,268.86343705,268.86343705,268.86343705,0,0,268.86343705
268.86343705,1439200800,268.86343705,268.86343705,268.86343705,0,0,268.86343705
262.1,1439208000,266.21932357,262.1,266.21932357,0.03616224,9.47897363,262.12351992
262.1,1439215200,262.1,262.1,262.1,0,0,262.1
262.1,1439222400,262.1,262.1,262.1,0,0,262.1
266.21932357,1439229600,266.21932357,266.21932357,266.21932357,0.00016223,0.04318876,266.21932357
266.21932357,1439236800,266.21932357,266.21932357,266.21932357,0,0,266.21932357
266.21932357,1439244000,266.21932357,266.21932357,266.21932357,0,0,266.21932357
266.21932357,1439251200,266.21932357,266.21932357,266.21932357,0,0,266.21932357
266.21932357,1439258400,266.21932357,266.21932357,266.21932357,0.00027777,0.07394774,266.21932357
266.21932357,1439265600,266.21932357,266.21932357,266.21932357,0,0,266.21932357
269.25604587,1439272800,269.25604587,269.25604587,269.25604587,0.01430989,3.85302439,269.25604587
269.25604587,1439280000,269.25604587,269.25604587,269.25604587,0,0,269.25604587
269.25604587,1439287200,269.25604587,269.25604587,269.25604587,0.00023456,0.06315669,269.25604587
269.25604587,1439294400,269.25604587,269.25604587,269.25604587,0,0,269.25604587
262.22661887,1439301600,269.25604587,262.22661887,269.25604587,0.18170929,47.65057421,262.23521213
262.22661887,1439308800,262.22661887,262.22661887,262.22661887,0,0,262.22661887
262.36579507,1439316000,262.36579507,262.36579507,262.36579507,0.48380501,126.9338861,262.36579507
269.25604587,1439323200,269.25604587,261.60615343,262.10000001,0.26311732,68.91977769,261.93554149
269.25604587,1439330400,269.25604587,269.25604587,269.25604587,0,0,269.25604587
264.79480172,1439337600,270,264.79480172,269.25604587,0.22780734,60.45722581,265.38752359
275.6263664,1439344800,275.6263664,267.30313668,267.30313668,0.33504189,91.97092491,274.50574886
275.6263664,1439352000,275.6263664,275.6263664,275.6263664,0,0,275.6263664
275.6263664,1439359200,275.6263664,275.6263664,275.6263664,0,0,275.6263664
275.6263664,1439366400,275.6263664,275.6263664,275.6263664,0,0,275.6263664
263.78584757,1439373600,271.33813397,263.78584757,271.33813397,0.48159768,127.79623648,265.3589122
270.96947499,1439380800,270.96947499,263.32859493,263.3520625,0.11029716,29.19509165,264.69486302
271.33813395,1439388000,271.33813395,271.33813395,271.33813395,0.00028576,0.07753758,271.33813395
268.365,1439395200,268.365,264.339525,265,1.2981035,344.90533805,265.69941307
271.33813389,1439402400,271.33813389,271.33813389,271.33813389,0.00437336,1.18665934,271.33813389
265.413175,1439409600,270,265.413175,270,0.10021092,26.5982659,265.42282916
265.413175,1439416800,265.413175,265.413175,265.413175,0,0,265.413175
265.413175,1439424000,265.413175,265.413175,265.413175,0,0,265.413175
265.413175,1439431200,265.413175,265.413175,265.413175,0,0,265.413175
263.39255361,1439438400,263.39255361,263.39255361,263.39255361,0.02,5.26785107,263.39255361
263.4,1439445600,263.4,263.4,263.4,0.0002218,0.05842212,263.4
263.4,1439452800,263.4,263.4,263.4,0,0,263.4
261.19554975,1439460000,263.32859493,261.19554975,263.32859493,0.02957533,7.75816961,262.31895345
260.34818388,1439467200,261.19554975,260,261.19554975,0.09214326,24.03732728,260.86907809
260.86809115,1439474400,261.14477581,260.86809115,261.14477581,0.10172708,26.5599618,261.09037836
269.87728091,1439481600,269.87728091,260,261.03380791,2.78940153,734.63219416,263.36552348
260.17425275,1439488800,263.32859493,260.17425275,263.32859493,0.15616087,40.63208338,260.19375653
263,1439496000,263,263,263,0.00015379,0.04044677,263
263,1439503200,263,263,263,0,0,263
263,1439510400,263,263,263,0,0,263
263,1439517600,263,263,263,0,0,263
263,1439524800,263,263,263,0,0,263
260.143425,1439532000,260.143425,260.143425,260.143425,0.55312041,143.89063789,260.143425
262.9499994,1439539200,262.9499994,262.94999939,262.94999939,0.0837508,22.0222728,262.94999939
259.41292808,1439546400,259.4129281,255,259.4129281,0.33880422,87.10026184,257.08139599
263,1439553600,263,259.41292808,259.41292808,0.56551829,148.44789879,262.49884649
263,1439560800,263,263,263,0.00047386,0.12462518,263
263,1439568000,263,263,263,0,0,263
